TimeStamp,Study(1)/NonStudy(2),Specification,Table(T)/Hand(H),Path,PackageName,Light Intensity,RAW Accelerometer X,RAW Accelerometer Y,RAW Accelerometer Z,Displacement(ACC),RAW Gyroscope X,RAW Gyroscope Y,RAW Gyroscope Z,Displacement(Gyro),RAW Gravity X,RAW Gravity Y,RAW Gravity Z,Displacement(Grav),RAW Rotation Vector X,RAW Rotation Vector Y,RAW Rotation Vector Z,Displacement(RotVec),RAW Game Rotation Vector X,RAW Game Rotation Vector Y,RAW Game Rotation Vector Z,Displacement(GameRotVec),RAW Linear Acceleration X,RAW Linear Acceleration Y,RAW Linear Acceleration Z,Displacement(LinAcc),Battery Temperature,Total Memory,Free Memory,Memory Used,Others
2018-02-15-15.45.18.,2,2E,H,Undefined,null,138,1.7238312,3.6583405,9.25119,10.09651255,0.001846314,0.015274048,0.008331299,1.75E-02,1.6564689,3.6404607,8.953968,9.806650104,0.19710061,0.06801497,0.6732836,0.704830116,0.16779044,0.123778254,0.854421,0.879494135,0.001536131,-0.004282951,0.052746773,0.052942662,35.7,882,278,604,55
2018-02-15-15.45.19.,2,2E,H,Undefined,null,138,1.7046661,3.6200256,9.23204,10.06186039,-0.017333984,-0.029464722,0.001937866,3.42E-02,1.6705368,3.5851076,8.973667,9.80665025,0.19520648,0.06606629,0.6758292,0.70655179,0.16684023,0.1209738,0.85525954,0.879738145,0.024951696,-0.045057535,0.14443874,0.153347052,35.7,882,279,603,56
2018-02-15-15.45.20.,2,2E,H,Undefined,null,138,1.8004456,3.6008759,9.117126,9.966438587,0.017822266,-0.002838135,-0.005508423,1.89E-02,1.7449557,3.5414174,8.976852,9.806649755,0.19638936,0.061148383,0.6739506,0.704639849,0.16918999,0.116972886,0.85500216,0.879395589,0.005897641,0.016855717,0.022042274,0.028368278,35.7,882,278,604,57
2018-02-15-15.45.21.,2,2E,H,Undefined,null,136,1.7812805,3.581726,9.097961,9.938541931,0.0050354,-0.002838135,0.006210327,8.48E-03,1.722876,3.5610843,8.973336,9.80664989,0.19650987,0.06221778,0.6721656,0.703060293,0.16870731,0.1184273,0.85488963,0.879388118,0.010014176,-0.020647049,-0.046819687,0.052140842,35.7,882,278,604,58
2018-02-15-15.45.22.,2,2E,H,Undefined,null,138,1.8387451,3.6008759,9.117126,9.973428562,-0.015197754,-0.002838135,-0.001251221,1.55E-02,1.7605828,3.5438197,8.972853,9.806650846,0.19719605,0.060212743,0.67230093,0.703207222,0.16992308,0.11678185,0.8551443,0.879649719,0.028964281,-0.00342679,-0.028032303,0.040453461,35.7,882,278,604,59
2018-02-15-15.45.23.,2,2E,H,Undefined,null,136,1.8004456,3.581726,9.174576,10.01215313,0.0050354,-0.004974365,0.004074097,8.17E-03,1.7092421,3.5699568,8.972418,9.806650033,0.1965009,0.06262105,0.67058325,0.701580997,0.16829632,0.11920715,0.85494626,0.879469785,0.043316364,-0.029070377,0.0897007,0.103767094,35.7,882,278,604,60
2018-02-15-15.45.24.,2,2E,H,Undefined,null,138,1.7621307,3.6583405,9.136276,9.998004749,-0.005615234,0.00567627,0.010467529,1.32E-02,1.6656529,3.6266763,8.957857,9.806649917,0.1974709,0.06543421,0.6670964,0.698780365,0.16771026,0.12308397,0.8550175,0.879960977,0.049693942,-0.06681943,0.010652542,0.083951181,35.7,882,278,604,61
2018-02-15-15.45.25.,2,2E,H,Undefined,null,136,1.7621307,3.6200256,9.174576,10.01910848,-0.024795532,0.012069702,0.015792847,3.18E-02,1.7079664,3.6069403,8.957858,9.806650167,0.19811296,0.063463435,0.6683369,0.699964688,0.16930625,0.12087907,0.85435873,0.879320872,0.007026434,0.011443853,0.012477875,0.018331119,35.7,882,278,604,62
2018-02-15-15.45.26.,2,2E,H,Undefined,null,135,1.9345093,3.6391907,9.078812,9.970499612,-0.007751465,0.05680847,0.041366577,7.07E-02,1.6006135,3.668215,8.9528,9.806650432,0.19665605,0.06971839,0.66816425,0.699984086,0.16602446,0.126373,0.8541359,0.87925104,0.19254422,-0.03216362,-0.25170612,0.318533744,35.7,882,278,604,63
2018-02-15-15.45.27.,2,2E,H,Undefined,null,133,-1.1109161,4.826706,8.00621,9.414383886,0.3352661,0.84085083,0.4003601,9.90E-01,1.0304757,3.932883,8.924177,9.806649988,0.18453607,0.10459464,0.68162817,0.71387013,0.14464553,0.15514919,0.8603519,0.886114548,-2.1642551,0.80656433,-1.1159668,2.565137044,35.7,882,278,604,64
2018-02-15-15.45.28.,2,2E,H,Undefined,null,136,1.6280518,3.447647,9.289505,10.04150017,-0.113204956,-0.08912659,0.026443481,1.46E-01,1.6814142,3.4360409,9.029776,9.806650059,0.18787166,0.06567946,0.69711095,0.724964295,0.1592188,0.11941076,0.87274504,0.895149965,-0.067494154,-0.037287235,-0.053164482,0.093660348,35.7,882,278,604,65
2018-02-15-15.45.29.,2,2E,H,Undefined,null,114,1.2832947,3.6200256,9.576813,10.31827398,-0.099365234,-0.009231567,0.04562378,1.10E-01,1.0958942,3.726837,9.004448,9.806649882,0.17674945,0.09828807,0.69808155,0.726786601,0.13958736,0.14634302,0.8705659,0.893748229,0.18737066,-0.19118571,0.20408154,0.336614044,35.7,882,278,604,66
2018-02-15-15.45.30.,2,2E,H,Undefined,null,102,0.99598694,3.8881836,9.136276,9.979053103,7.78E-04,-0.008163452,8.85E-04,8.25E-03,0.95522505,3.863196,8.962904,9.806650108,0.17641832,0.10912126,0.6990077,0.729138284,0.13649777,0.15620254,0.8694402,0.893844022,0.024844885,-0.03938508,0.024022102,0.052397655,35.7,882,277,605,67
2018-02-15-15.45.31.,2,2E,H,Undefined,null,102,1.0343018,3.8881836,9.212891,10.05311457,0.001846314,-0.008163452,0.008331299,1.18E-02,0.95470387,3.871842,8.9592285,9.806650563,0.17662808,0.10958567,0.69968194,0.729905004,0.1367339,0.15655777,0.86935115,0.893855646,-0.012264669,-0.007198334,0.18718338,0.187722817,35.7,882,277,605,68
2018-02-15-15.45.32.,2,2E,H,Undefined,null,104,1.0726013,3.8498688,9.097961,9.937044716,-0.04396057,-0.03692627,0.006210327,5.77E-02,0.94868535,3.8510725,8.968814,9.806650185,0.17620236,0.10803003,0.6960693,0.726106211,0.13597395,0.15565617,0.8694297,0.893658638,0.09029877,-0.05993247,-0.10339069,0.149784524,35.7,882,277,605,69
2018-02-15-15.45.33.,2,2E,H,Undefined,null,94,0.55545044,4.1180267,8.944733,9.86280475,0.10623169,0.123931885,-0.021484375,1.65E-01,0.6699896,3.961324,8.945916,9.80665014,0.16957569,0.12300126,0.6980806,0.728835886,0.12548299,0.16774757,0.86969334,0.894567903,-0.14469916,0.07245493,-0.12903023,0.206969476,35.7,882,279,603,70
2018-02-15-15.45.34.,2,2E,H,Undefined,null,79,0.3830719,4.098877,9.136276,10.02093189,0.00289917,-0.009231567,-0.005508423,1.11E-02,0.37813854,4.0682435,8.914976,9.806650346,0.16249122,0.13805558,0.6987841,0.730590144,0.11441477,0.1799222,0.8694115,0.895175454,0.01819393,-0.032726288,0.10160637,0.108286118,35.7,882,279,603,71
2018-02-15-15.45.35.,2,2E,H,Undefined,null,81,0.53630066,4.079727,9.059662,9.950340012,-0.002426148,0.001419067,-0.001251221,3.08E-03,0.45121053,4.055435,8.917413,9.806650733,0.16494699,0.13465141,0.69778395,0.729548458,0.11747536,0.17758955,0.8695188,0.895210284,0.07821536,-0.037497997,0.006381035,0.086973904,35.7,882,279,603,72
2018-02-15-15.45.36.,2,2E,H,Undefined,null,101,0.8044586,3.7541046,9.136276,9.910196473,-0.11534119,-0.014556885,-0.019363403,1.18E-01,0.84619117,3.7480876,9.022537,9.806649482,0.16859151,0.10749657,0.6957767,0.723936341,0.12869312,0.15302514,0.87034786,0.893019602,0.004605115,0.033413887,-0.08135414,0.08806924,35.7,882,278,604,73
2018-02-15-15.45.37.,2,2E,H,Undefined,null,105,0.881073,3.6008759,9.327805,10.037457,-2.90E-04,-0.00390625,-0.008712769,9.55E-03,0.8835531,3.5669336,9.092123,9.806649888,0.16281372,0.09961137,0.6985905,0.724195705,0.1261564,0.14323162,0.87101483,0.891682437,-0.01539284,0.039277792,0.0836544,0.09368961,35.7,882,277,605,74
2018-02-15-15.45.38.,2,2E,H,Undefined,null,107,1.0726013,3.6200256,9.097961,9.850276811,0.003967285,0.012069702,0.008331299,1.52E-02,0.90596235,3.5688758,9.089155,9.806649829,0.1638792,0.09861877,0.69746363,0.723213364,0.12727585,0.14276874,0.8708509,0.89160717,0.15344566,-8.23E-04,-0.12355709,0.197009142,35.7,882,264,618,75
2018-02-15-15.45.39.,2,2E,H,Undefined,null,102,0.746994,3.6391907,9.212891,9.933733919,0.013565064,0.013137817,-0.014038086,2.35E-02,0.80361444,3.5645864,9.100457,9.806650294,0.15924208,0.103188165,0.70206326,0.727254191,0.12233004,0.14505583,0.8713907,0.891811406,-0.011048913,0.002685309,-0.022248268,0.024985492,35.7,882,261,621,76
2018-02-15-15.45.40.,2,2E,H,Undefined,null,109,0.61291504,3.6583405,9.327805,10.03828004,-0.1749878,-0.042251587,0.08929443,2.01E-01,0.88793004,3.5311663,9.105648,9.80664982,0.1614808,0.09831123,0.69976556,0.724853768,0.1254583,0.14142616,0.87132084,0.891594723,-0.47794497,0.15844584,-0.08629513,0.510865274,35.7,882,260,622,77
2018-02-15-15.45.41.,2,2E,H,Undefined,null,107,0.9576874,3.4667969,9.289505,9.961463198,0.019943237,-0.009231567,-0.017227173,2.79E-02,0.8771357,3.445361,9.139503,9.806650526,0.15721497,0.0964288,0.704688,0.728423117,0.12223185,0.13811022,0.8739498,0.89319836,0.10610026,-0.04779935,-0.02117443,0.118281019,35.7,882,252,630,78
2018-02-15-15.45.42.,2,2E,H,Undefined,null,109,0.93852234,3.485962,9.270355,9.948479134,0.01675415,3.51E-04,0.007278442,1.83E-02,0.90333647,3.4885795,9.120537,9.806650747,0.16024333,0.096457966,0.7014215,0.725929876,0.12461622,0.13947351,0.87322956,0.893035233,-0.015504003,0.00698185,0.12048435,0.12167826,35.7,882,256,626,79
2018-02-15-15.45.44.,2,2E,H,Undefined,null,109,0.8044586,3.581726,9.308655,10.00634662,0.017822266,0.026992798,-0.017227173,3.66E-02,0.90954226,3.5163703,9.109241,9.806650744,0.16159451,0.09718649,0.70076555,0.725693017,0.1256078,0.14064382,0.8729464,0.893080859,-0.06007719,0.017250538,0.09394646,0.112839652,35.7,882,257,625,80
2018-02-15-15.45.45.,2,2E,H,Undefined,null,117,1.1683655,2.6815033,10.553635,10.95147249,-0.25276184,0.21766663,0.22138977,4.00E-01,0.97176546,3.4264538,9.137038,9.80664964,0.16066259,0.09125909,0.7001393,0.724110301,0.12643169,0.13474317,0.87297344,0.892313466,-0.26985085,0.24633431,-0.56236744,0.670639405,35.7,882,257,625,81
2018-02-15-15.45.46.,2,2E,H,Undefined,null,117,0.9576874,3.5242615,9.212891,9.910345345,0.034866333,0.025924683,-0.011901856,4.50E-02,1.0321156,3.410543,9.1363735,9.806650136,0.16181923,0.08904164,0.7038619,0.727691866,0.12872975,0.13267724,0.87331915,0.892670676,-0.0891639,0.045875788,-0.07307434,0.124075171,35.7,882,257,625,82
2018-02-15-15.45.47.,2,2E,H,Undefined,null,117,1.2066803,3.1795044,9.825806,10.39768191,0.12754822,0.025924683,-0.006576538,1.30E-01,1.0974095,3.2357664,9.192165,9.806650253,0.15746558,0.08083698,0.7068906,0.728714173,0.12726338,0.12302056,0.87508345,0.892805169,0.014286757,-0.07212639,0.19246387,0.206030747,35.7,882,257,625,83
2018-02-15-15.45.48.,2,2E,H,Undefined,null,117,1.1300659,3.2944183,9.289505,9.920944714,0.001846314,-0.002838135,0.001937866,3.90E-03,1.1076721,3.2921243,9.170898,9.806650295,0.16010638,0.08234252,0.7053489,0.727963883,0.12930706,0.12527579,0.8740092,0.892360029,0.026836753,-0.003101587,0.035141945,0.044325923,35.7,882,257,625,84
2018-02-15-15.45.49.,2,2E,H,Undefined,null,117,1.1109161,3.351883,9.155426,9.812801815,-0.010940552,-0.009231567,-0.03427124,3.71E-02,1.1054236,3.2942476,9.170407,9.806650454,0.16026022,0.08219519,0.7040179,0.726691538,0.1293517,0.12532966,0.873652,0.892024217,0.049986243,-0.01928854,-0.2565384,0.262073698,35.7,882,256,626,85
2018-02-15-15.45.50.,2,2E,H,Undefined,null,120,0.8427582,3.4284973,9.308655,9.955696511,-0.040771484,-0.049713135,0.029647827,7.08E-02,1.1140591,3.293519,9.169623,9.806649838,0.16049665,0.08197653,0.70451355,0.727199194,0.12957653,0.12525673,0.8742039,0.89258713,-0.39758265,0.1779859,-0.06944847,0.441105468,35.7,882,256,626,86
2018-02-15-15.45.51.,2,2E,H,Undefined,null,117,0.30645752,3.8881836,8.599976,9.443064922,0.09451294,0.050430298,-0.09286499,1.42E-01,1.0183034,3.4572213,9.120365,9.806649717,0.16308862,0.0916127,0.70349675,0.727941249,0.1291199,0.13534708,0.87341017,0.893216718,-0.54769945,0.21147013,-0.7473488,0.950381256,35.7,882,257,625,87
2018-02-15-15.45.52.,2,2E,H,Undefined,null,120,1.1875305,3.351883,9.136276,9.803922046,0.0050354,-0.014556885,-1.83E-04,1.54E-02,1.1260016,3.3288777,9.155385,9.806649828,0.16224666,0.08282225,0.70378536,0.726978223,0.13081622,0.12676996,0.8742419,0.893018704,0.04960966,-0.012232542,-0.058558464,0.077716454,35.7,882,256,626,88
2018-02-15-15.45.53.,2,2E,H,Undefined,null,120,1.1875305,3.313568,9.327805,9.969849934,0.001846314,-7.02E-04,0.003005981,3.60E-03,1.1163384,3.3101819,9.163344,9.806650238,0.16117191,0.08260207,0.70471925,0.727618518,0.1299367,0.1261584,0.8746388,0.893192319,0.018158436,-0.021093369,0.043642044,0.05176183,35.7,882,256,626,89
2018-02-15-15.45.54.,2,2E,H,Undefined,null,117,1.8578949,2.9304962,10.093948,10.67367639,0.19998169,-0.051834106,-0.19726563,2.86E-01,1.1476974,3.2553196,9.179111,9.806650487,0.15995733,0.08005785,0.70783836,0.73008955,0.12958913,0.12329748,0.8766011,0.894664797,1.7535762,-1.1003726,2.0409575,2.907121749,35.7,882,256,626,90
2018-02-15-15.45.55.,2,2E,H,Undefined,null,120,1.1683655,3.3327332,9.155426,9.812951328,0.019943237,0.013137817,-0.006576538,2.48E-02,1.116152,3.3246682,9.15812,9.806649574,0.16156691,0.08343823,0.7058085,0.728856257,0.13020653,0.1269333,0.87481195,0.893510913,0.05834973,-0.030743599,-0.052131653,0.084068836,35.7,882,253,629,91
2018-02-15-15.45.56.,2,2E,H,Undefined,null,120,1.2641449,3.2944183,9.34697,9.990850937,-0.003479004,-0.00390625,0.011535645,1.27E-02,1.142381,3.299369,9.164034,9.806650259,0.16151716,0.0819275,0.7069907,0.72981899,0.13078383,0.12513953,0.87499565,0.893522076,0.049413323,-0.04794407,0.14013577,0.15613566,35.7,882,256,626,92
2018-02-15-15.45.57.,2,2E,H,Undefined,null,122,1.2449799,3.2944183,9.385269,10.02429255,0.006103516,-0.007095337,8.85E-04,9.40E-03,1.1702884,3.2805932,9.167253,9.806650511,0.1618523,0.08002521,0.70682794,0.72952446,0.1315806,0.12363958,0.8751964,0.893626845,0.020054221,-0.012823343,0.12835312,0.130541692,35.7,882,255,627,93
2018-02-15-15.45.58.,2,2E,H,Undefined,null,120,1.1109161,3.3327332,9.308655,9.949487578,0.010360718,-0.010299683,0.005142212,1.55E-02,1.1489705,3.2953737,9.164648,9.806650498,0.16172132,0.08111245,0.7057743,0.728594796,0.13100828,0.124779195,0.8749479,0.893457802,-0.073634505,-0.009720802,0.05138874,0.090317977,35.7,882,256,626,94
2018-02-15-15.45.59.,2,2E,H,Undefined,null,125,1.1492157,3.2944183,9.25119,9.88728502,0.032730103,0.00567627,-0.025756836,4.20E-02,1.1981485,3.2560654,9.172397,9.806650215,0.16186523,0.0783426,0.70796204,0.730443814,0.13218856,0.121918425,0.8756059,0.893881206,-0.008311987,-0.007421255,0.007310867,0.01332715,35.7,882,257,625,95
2018-02-15-15.46.00.,2,2E,H,Undefined,null,127,1.3215942,3.3327332,9.327805,9.993081003,0.029541016,-0.13386536,0.016860962,1.38E-01,1.3342332,3.2702672,9.148528,9.806650313,0.16771184,0.07367252,0.7060929,0.729466987,0.13933632,0.11891294,0.87336993,0.892373202,-0.07303941,0.008295536,0.06605053,0.098824308,35.7,882,256,626,96
2018-02-15-15.46.01.,2,2E,H,Undefined,null,136,1.7812805,3.1986542,9.25119,9.949314817,0.032730103,0.00567627,-1.83E-04,3.32E-02,1.6035017,3.20479,9.128444,9.806650116,0.17558026,0.061241012,0.7045171,0.728644792,0.15033112,0.10945066,0.87262934,0.892222426,0.115753174,-0.03440571,0.025992393,0.123523903,35.7,882,257,625,97
2018-02-15-15.46.02.,2,2E,H,Undefined,null,133,1.5131378,3.217804,9.327805,9.982574553,-0.017333984,0.001419067,0.004074097,1.79E-02,1.4454191,3.2133107,9.151818,9.806649516,0.16976058,0.06759038,0.7063864,0.729636115,0.14289983,0.113871664,0.87420225,0.893093887,0.009638667,-0.02029705,-0.006608963,0.023421198,35.7,882,254,628,98
2018-02-15-15.46.03.,2,2E,H,Undefined,null,135,1.493988,3.2369537,9.327805,9.985880808,-0.007751465,-0.020950317,-0.007644653,2.36E-02,1.4611342,3.1789725,9.16131,9.806649796,0.1689312,0.066071324,0.70795274,0.730821628,0.14265996,0.112032615,0.8748786,0.893485163,0.011028528,-0.008653641,0.029649734,0.032796656,35.7,882,257,625,99
2018-02-15-15.46.04.,2,2E,H,Undefined,null,130,1.4365234,3.1986542,9.308655,9.947162715,-0.019470215,-0.004974365,-1.83E-04,2.01E-02,1.3797337,3.176614,9.17474,9.806650583,0.16552208,0.06943279,0.71044475,0.732768868,0.13885386,0.11374566,0.8749773,0.893198603,0.018029213,-0.02311039,-0.015639305,0.03322244,35.7,882,257,625,100
2018-02-15-15.46.05.,2,2E,H,Undefined,null,122,1.0726013,3.2561188,9.404419,10.0097892,0.06362915,0.06959534,8.85E-04,9.43E-02,1.1483968,3.2668483,9.174927,9.806650727,0.15953666,0.082200974,0.7151061,0.737282633,0.1296924,0.1240517,0.87727654,0.895445738,-0.07432616,-0.09933996,0.1074028,0.164098041,35.7,882,257,625,101
2018-02-15-15.46.06.,2,2E,H,Undefined,null,138,1.4365234,3.313568,9.174576,9.859826426,0.048706055,0.036575317,-0.09819031,1.16E-01,1.6245744,3.1876082,9.130734,9.806650366,0.17433627,0.06378875,0.7198462,0.743398071,0.14909485,0.11060228,0.87994975,0.899318465,-0.07871401,-0.018351078,0.096325874,0.125743117,35.7,882,256,626,1
2018-02-15-15.46.07.,2,2E,H,Undefined,null,135,1.5706024,3.2369537,9.366119,10.03338658,0.01889038,0.011016846,-0.001251221,2.19E-02,1.50213,3.1712666,9.157351,9.806650994,0.16975756,0.06547868,0.7125339,0.73539761,0.14384867,0.111412056,0.87693936,0.895615837,0.008076906,0.019070864,0.055009842,0.058779392,35.7,882,256,626,2
2018-02-15-15.46.08.,2,2E,H,Undefined,null,133,1.4556732,3.2752686,9.212891,9.885531318,0.013565064,0.006744385,-0.008712769,1.75E-02,1.4315047,3.2311819,9.147713,9.806650565,0.16973919,0.06917424,0.7079532,0.731296247,0.14205252,0.11583415,0.87660813,0.895565901,0.021698952,-0.004712105,-0.05382538,0.058225596,35.7,882,256,626,3
2018-02-15-15.46.09.,2,2E,H,Undefined,null,133,1.3790588,3.217804,9.23204,9.873531704,-0.013076782,-0.02734375,0.010467529,3.21E-02,1.4249005,3.1825886,9.165761,9.806650108,0.1672868,0.06849364,0.7120641,0.734650621,0.14016697,0.11414672,0.8784765,0.89688194,-0.067120075,0.006838799,-0.10889435,0.128100949,35.7,882,256,626,4
2018-02-15-15.46.10.,2,2E,H,Undefined,null,115,1.0917511,3.2944183,9.23204,9.862843148,0.027404785,0.01953125,0.006210327,3.42E-02,1.0400832,3.2977865,9.176776,9.806650122,0.15639342,0.08749708,0.7163477,0.738423096,0.12479186,0.12861428,0.8794398,0.897512676,0.036070347,-0.052823067,-0.063204765,0.089923238,35.7,882,256,626,5
2018-02-15-15.46.11.,2,2E,H,Undefined,null,127,1.3215942,3.3327332,9.308655,9.975208255,0.001846314,-0.006042481,0.009399414,1.13E-02,1.2715937,3.280353,9.153836,9.806649777,0.16474813,0.0784562,0.7148688,0.737790433,0.13553144,0.12218245,0.8776926,0.896460608,-0.025886178,-0.014348269,0.0987072,0.103048912,35.7,882,256,626,6
2018-02-15-15.46.12.,2,2E,H,Undefined,null,126,1.3215942,3.2561188,9.327805,9.96779148,-0.00668335,-0.010299683,-1.83E-04,1.23E-02,1.332577,3.2466767,9.157167,9.806649709,0.16589656,0.074784555,0.7142165,0.737034332,0.1375356,0.11915687,0.877838,0.896500951,-0.030166626,-0.03729725,0.019659996,0.051842315,35.7,882,256,626,7
2018-02-15-15.46.13.,2,2E,H,Undefined,null,128,1.3790588,3.2561188,9.327805,9.975573113,-0.024795532,-0.03479004,0.003005981,4.28E-02,1.3487917,3.2470448,9.154662,9.806649546,0.1665533,0.07417622,0.7139695,0.736881646,0.13834216,0.118758425,0.87763745,0.89637582,-0.008061528,-0.01794672,0.004670143,0.020220861,35.7,882,256,626,8
2018-02-15-15.46.14.,2,2E,H,Undefined,null,133,1.493988,3.2561188,9.289505,9.956365448,0.007171631,-0.00390625,0.003005981,8.70E-03,1.4195015,3.200156,9.1604805,9.806650087,0.16769347,0.06945777,0.7123777,0.735137721,0.14057207,0.11482583,0.877483,0.89605909,0.014056206,0.006105185,0.005455971,0.016267078,35.7,882,254,628,9
2018-02-15-15.46.16.,2,2E,H,Undefined,null,135,1.5131378,3.1795044,9.34697,9.988227191,-0.002426148,-0.006042481,-1.83E-04,6.51E-03,1.4667226,3.1647303,9.165348,9.806650652,0.1681845,0.066417664,0.7124156,0.735005659,0.14195256,0.11201251,0.8774241,0.895862926,0.04433775,-0.031027555,0.029810905,0.061783779,35.7,882,253,629,10
2018-02-15-15.46.17.,2,2E,H,Undefined,null,141,1.6663666,3.1220398,9.25119,9.904969792,0.003967285,3.51E-04,-1.83E-04,3.99E-03,1.6146202,3.1271777,9.153368,9.806650014,0.17251307,0.059559666,0.7114795,0.734514256,0.14804104,0.10673314,0.876809,0.895601549,0.008631706,-0.032402992,-0.018871307,0.03847839,35.7,882,252,630,11
2018-02-15-15.46.18.,2,2E,H,Undefined,null,140,3.2944183,2.4325104,10.821793,11.57071746,0.043380737,0.13137817,0.0552063,1.49E-01,1.5768113,3.092496,9.171724,9.806650117,0.16971192,0.05975017,0.7124937,0.734860185,0.14532468,0.10607995,0.8775847,0.895838782,0.8886951,-0.6313598,1.6609726,1.986762229,35.7,882,250,632,12
2018-02-15-15.46.19.,2,2E,H,Undefined,null,136,1.2449799,3.447647,8.944733,9.66666919,-0.054611206,-0.05078125,0.020050049,7.72E-02,1.5547196,3.1849182,9.143825,9.806650427,0.17231958,0.06343618,0.7113519,0.734669798,0.1466357,0.11087228,0.87669617,0.895762728,-0.5462692,0.34291577,-0.60786057,0.886281974,35.7,882,249,633,13
2018-02-15-15.46.20.,2,2E,H,Undefined,null,138,1.5706024,3.1603394,9.366119,10.00893212,0.012496948,-0.002838135,-0.001251221,1.29E-02,1.5109346,3.1742108,9.154881,9.806649973,0.17028429,0.065071,0.7116593,0.734635919,0.1443357,0.111347094,0.8768766,0.895624665,0.03840542,-0.058540106,0.06325817,0.094358446,35.7,882,251,631,14
2018-02-15-15.46.21.,2,2E,H,Undefined,null,136,1.5131378,3.2369537,9.212891,9.881539143,0.0050354,3.51E-04,-0.002319336,5.55E-03,1.5503627,3.1744764,9.148195,9.806650635,0.17181963,0.06363888,0.7113659,0.734583784,0.14622003,0.11041554,0.8766052,0.895549309,-0.019609809,0.020124435,-0.114821434,0.118209556,35.7,882,251,631,15
2018-02-15-15.46.22.,2,2E,H,Undefined,null,141,1.6855164,3.1411896,9.327805,9.98578909,0.01461792,-0.00177002,8.85E-04,1.48E-02,1.6441708,3.1251035,9.148815,9.806650061,0.17371032,0.058019206,0.7097593,0.733007345,0.14956465,0.10569137,0.8759131,0.894854183,0.01774478,-0.028772354,0.047664642,0.058434952,35.7,882,251,631,16
2018-02-15-15.46.23.,2,2E,H,Undefined,null,159,2.0302887,3.0454254,9.385269,10.07372634,-0.012008667,-0.031600952,0.005142212,3.42E-02,2.0588157,3.0107298,9.103141,9.806650401,0.18538195,0.038762506,0.70840657,0.733286348,0.16636921,0.090500176,0.8741818,0.894462305,-0.01900196,-0.007383108,0.11660099,0.118369657,35.7,882,250,632,17
2018-02-15-15.46.24.,2,2E,H,Undefined,null,161,2.087738,2.9304962,9.289505,9.961995838,0.007171631,0.002487183,0.003005981,8.16E-03,2.0355477,2.93151,9.134176,9.806649607,0.18156955,0.036405426,0.70832705,0.732133913,0.16332245,0.087284766,0.87484574,0.894230352,-0.05426812,-0.024000168,0.024087906,0.064041113,35.7,882,250,632,18
2018-02-15-15.46.25.,2,2E,H,Undefined,null,167,2.3750458,2.968811,9.021347,9.789759088,0.013565064,-0.014556885,0.001937866,2.00E-02,2.2734902,2.9290533,9.078671,9.806649685,0.19066976,0.0275975,0.70650476,0.732301547,0.1746813,0.081259,0.8724818,0.893499341,0.08690548,-0.003788471,-0.19229698,0.211056967,35.7,882,250,632,19
2018-02-15-15.46.26.,2,2E,H,Undefined,null,159,2.0685883,3.0071106,9.327805,10.01647232,0.022079468,0.00567627,8.85E-04,2.28E-02,2.093394,2.9593835,9.112087,9.806649715,0.18471058,0.035983942,0.7100328,0.734547085,0.16675715,0.08720605,0.8741681,0.894193888,-0.057375908,0.001683712,0.07394695,0.093610796,35.7,882,250,632,20
2018-02-15-15.46.27.,2,2E,H,Undefined,null,162,2.2601318,2.9879608,9.25119,9.98101307,-0.021591187,-0.03692627,0.005142212,4.31E-02,2.17798,2.958158,9.092639,9.806649765,0.18799113,0.03261523,0.70856345,0.733802822,0.17080253,0.08503477,0.8733073,0.893907186,0.048745155,-0.015570641,0.019083977,0.054614404,35.7,882,250,632,21
2018-02-15-15.46.28.,2,2E,H,Undefined,null,156,2.0685883,2.6432037,9.998184,10.54652865,-0.029052734,-0.16156006,-0.117370605,2.02E-01,1.967006,2.9881105,9.130853,9.806650472,0.18071392,0.04240942,0.7135117,0.737261843,0.16123341,0.09197755,0.87598157,0.895432741,1.2796372,-0.52247095,1.5580606,2.082786617,35.7,882,251,631,22
2018-02-15-15.46.29.,2,2E,H,Undefined,null,154,1.8387451,2.738968,9.385269,9.948175886,-0.035446167,0.05680847,0.06692505,9.47E-02,1.9030105,3.0684175,9.117771,9.806649934,0.18146433,0.046837464,0.7099149,0.734235804,0.16033638,0.09703245,0.8751289,0.894971308,-0.5674156,0.18679643,-0.17460442,0.62236651,35.7,882,252,630,23
2018-02-15-15.46.30.,2,2E,H,Undefined,null,154,2.0685883,3.0454254,9.25119,9.95681625,0.003967285,-0.002838135,0.014724731,1.55E-02,1.9511507,3.0460923,9.115082,9.806650153,0.18238375,0.044680342,0.7113668,0.735732893,0.16198036,0.09498699,0.8753833,0.895296648,0.03186357,-0.006251097,0.06225586,0.070215065,35.7,882,252,630,24
2018-02-15-15.46.31.,2,2E,H,Undefined,null,151,2.6432037,2.2026672,9.998184,10.57364421,-0.059951782,0.1377716,0.11805725,1.91E-01,1.9128207,3.059647,9.118666,9.806650418,0.18146534,0.04634408,0.710637,0.734902979,0.16057427,0.09640202,0.87517375,0.894989686,-0.040792346,-0.32105875,0.17047787,0.36579426,35.7,882,253,629,25
