mem,temp,acc,rot,class
606.714285714,28.8,68.400773344,0.22268,2
606.142857143,28.8,68.400679441,0.22324,2
605.428571429,28.8,68.379404546,0.22394,2
604.857142857,28.8,68.379310448,0.22114,2
604.428571429,28.8,68.358898522,0.2156,2
604.285714286,28.8,68.33867494,0.18959,2
603.857142857,28.8,68.337547997,0.18795,2
603.285714286,28.8,68.337491607,0.01589,2
603,28.8,68.354358154,0.01473,2
594.571428571,28.8,68.35420785,0.01421,2
585.714285714,28.8,68.391320305,0.01541,2
576.571428571,28.8,68.390491568,0.01498,2
568,28.8,68.373720856,0.01939,2
559.714285714,28.8,68.355654197,0.01964,2
551.428571429,28.8,68.355654197,0.01817,2
543.285714286,28.8,68.318503984,0.01811,2
543.571428571,28.8,68.280251337,0.0222,2
544.142857143,28.8,68.204887202,0.02404,2
544.857142857,28.8,68.242842296,0.02335,2
545.142857143,28.8,68.089733162,0.06985,2
545.428571429,28.8,68.109979258,0.09898,2
545.571428571,28.8,68.129079536,0.096972,2
545.714285714,28.8,68.149306818,0.099622,2
545.857142857,28.8,68.187559465,0.093844,2
545.857142857,28.8,68.228013383,0.091274,2
545.714285714,28.8,68.171811568,0.093224,2
545.571428571,28.8,68.32482681,0.042994,2
545.428571429,28.8,68.323774316,0.014934,2
545.428571429,28.8,68.305782922,0.017292,2
545.285714286,28.8,68.305782922,0.014662,2
545.142857143,28.8,68.287832078,0.0163,2
545,28.8,68.323810755,0.01571,2
545,28.8714285714,68.360893552,0.01466,2
545,28.9428571429,68.378789855,0.01569,2
545,29.0142857143,68.379898733,0.01465,2
545,29.0857142857,68.379955117,0.01297,2
545.142857143,29.1571428571,68.362043062,0.01286,2
545.142857143,29.2285714286,68.380050296,0.011694,2
545.142857143,29.3,68.360011045,0.011184,2
545.142857143,29.3,68.380236781,0.012204,2
545.142857143,29.3,68.340967886,0.010934,2
545.285714286,29.3,68.340911502,0.011264,2
545.142857143,29.3,68.340911502,0.011724,2
544.714285714,29.3,68.339707334,0.011724,2
544.428571429,29.3,68.321643605,0.0123,2
544.142857143,29.3,68.323653947,0.01383,2
544,29.3,68.32260351,0.01293,2
543.714285714,29.3,68.342830675,0.01256,2
543.285714286,29.3,68.3428119,0.011564,2
543.285714286,29.3,68.323639293,0.011034,2
543.428571429,29.3,68.360821931,0.011704,2
543.571428571,29.3,68.341689867,0.011264,2
543.714285714,29.3,68.342854075,0.010324,2
543.714285714,29.3,68.325914321,0.010234,2
543.857142857,29.3,68.324749053,0.010724,2
544,29.3,68.342777962,0.01159,2
544,29.3,68.363039618,0.01188,2
544,29.3,68.325838169,0.0118,2
544,29.3,68.40121573,0.0127,2
544,29.3,68.399017803,0.01204,2
544,29.3,68.397947526,0.01258,2
544,29.3,68.378829128,0.01416,2
544,29.3,68.361964427,0.012755,2
544,29.3,68.360818994,0.01179,2
544,29.3,68.399127154,0.01332,2
544,29.3,68.36199788,0.01242,2
544,29.3,68.364252185,0.01277,2
544,29.3,68.382205935,0.01139,2
544,29.3,68.421550069,0.00932,2
544,29.3,68.401288413,0.012635,2
544,29.3,68.38217219,0.01497,2
544,29.3,68.345030521,0.01302,2
544,29.3,68.345086905,0.01418,2
544,29.3,68.343885094,0.013521,2
544,29.3,68.306758737,0.013171,2
544,29.3,68.287641885,0.014091,2
545.428571429,29.3,68.28769838,0.011521,2
547,29.3,68.286587321,0.010561,2
548.571428571,29.3,68.304555864,0.013441,2
550.142857143,29.3,68.302320043,0.013471,2
551.714285714,29.3,68.302320043,0.01448,2
553.142857143,29.3,68.302320043,0.01448,2
554.571428571,29.3,68.264071756,0.01366,2
554.571428571,29.3,68.282003823,0.01383,2
554.428571429,29.3,68.301122221,0.01355,2
554.285714286,29.3,68.243758473,0.01205,2
554.142857143,29.3,68.207689623,0.010538,2
554,29.3,68.170591273,0.011748,2
554,29.3,68.169536715,0.013558,2
554,29.3,68.150874652,0.098598,2
554,29.3,68.13288609,0.101198,2
554,29.3,68.13294248,0.100456,2
554,29.3,68.149926552,0.113666,2
554,29.3,68.187122345,0.114608,2
554,29.3,68.224220695,0.113608,2
554,29.3,68.203785985,1.390728,2
554,29.3,68.241636607,1.304872,2
554,29.3,68.260809214,1.303532,2
554,29.3,68.261918092,1.304334,2
555.142857143,29.3,68.302297768,1.291004,2
558.571428571,29.3,68.304495695,1.291364,2
562,29.3,68.283252267,1.290664,2
565.142857143,29.3,68.325003191,0.012094,2
568.285714286,29.3,68.344062919,0.01365,2
571.428571429,29.3,68.323779253,0.01269,2
574.142857143,29.3,68.13374452,0.10224,2
576.142857143,29.3,68.113573739,0.10226,2
576.571428571,29.3,68.112428306,0.10267,2
577,29.3,68.133728118,0.10333,2
577.714285714,29.3,68.219983792,0.4109,2
578.428571429,29.3,68.239156918,0.4314,2
579.142857143,29.3,68.240267977,0.43425,2
580.428571429,29.3,68.429137442,0.35985,2
581.142857143,29.3,68.410003304,0.357877,2
581.142857143,29.3,68.428069719,0.357527,2
581.142857143,29.3,68.426904451,0.363847,2
581.142857143,29.3,68.320387121,0.057097,2
581.285714286,29.3,68.300105111,0.038167,2
581.428571429,29.3,68.301309279,0.034987,2
581.428571429,29.3,68.302418163,0.021247,2
581.428571429,29.3,68.360839934,0.021285,2
581.571428571,29.3,68.324861464,0.019792,2
581.714285714,29.3,68.327115781,0.025732,2
581.857142857,29.3,68.346232004,0.039782,2
581.857142857,29.3,68.32828116,0.036667,2
581.857142857,29.3,68.326022434,0.036407,2
582,29.3,68.323842997,0.036967,2
582.142857143,29.3,68.305871578,0.038252,2
582.285714286,29.3,68.30466741,0.039085,2
582.428571429,29.3,68.302413093,0.036285,2
582.714285714,29.3,68.282166997,0.025795,2
583,29.3,68.282110502,0.02739,2
583.142857143,29.3,68.283146249,0.02781,2
583.142857143,29.3,68.284216802,0.025273,2
583.428571429,29.3,68.284216802,0.024353,2
583.428571429,29.3,68.302224141,0.026143,2
583.428571429,29.3,68.304478458,0.017453,2
583.285714286,29.3,68.325869987,0.012643,2
583.285714286,29.3,68.327074155,0.01101,2
583.285714286,29.3,68.327092966,0.01376,2
583.285714286,29.3,68.327149356,0.018957,2
583.285714286,29.3,68.305833142,0.018947,2
583.428571429,29.3,68.30699841,0.017347,2
583.571428571,29.3,68.285625695,0.017427,2
583.714285714,29.3,68.30474031,0.018377,2
583.714285714,29.3,68.321543481,0.01971,2
584,29.3,68.307218548,0.0185,2
584.142857143,29.3,68.289154819,0.01466,2
584.142857143,29.3,68.289098318,0.01575,2
584.285714286,29.3,68.424021488,0.0181,2
584.428571429,29.3,68.443139886,0.01632,2
584.571428571,29.3,68.402652556,0.01601,2
584.714285714,29.3,68.365513153,0.01616,2
584.714285714,29.3,68.382227407,0.01529,2
584.857142857,29.3,68.382227407,0.01439,2
584.857142857,29.3,68.420464823,0.01391,2
584.714285714,29.3,68.283362229,0.01202,2
584.571428571,29.3,68.302537528,0.011993,2
584.428571429,29.3,68.322821194,0.012453,2
584.285714286,29.3,68.380186333,0.037653,2
584.142857143,29.3,68.396969619,0.037333,2
583.857142857,29.3,68.377837555,0.039413,2
583.571428571,29.3,68.358718537,0.03841,2
583.285714286,29.3,68.341725354,0.037293,2
583,29.3,68.322606445,0.03888,2
582.714285714,29.3,68.933686432,0.07008,2
582.571428571,29.3,68.895509852,0.04476,2
582.428571429,29.3,68.894400974,0.05178,2
582.428571429,29.3,68.932649261,0.04927,2
582.428571429,29.3,68.932799565,0.075853,2
582.571428571,29.3,68.931688506,0.07734,2
582.714285714,29.3,68.913624777,0.0771,2
582.857142857,29.3,68.263108024,0.04544,2
583,29.3,68.26194047,0.04448,2
583.428571429,29.3,68.205685934,0.05477,2
583.714285714,29.3,68.187773879,0.05504,2
584.285714286,29.3,68.169616236,0.02948,2
584.714285714,29.3,68.170727295,0.02847,2
585.142857143,29.3,67.678872889,0.15514,2
585.571428571,29.3,67.813033697,0.1768,2
585.428571429,29.3,67.851327394,0.17879,2
585,29.3,67.833346907,0.28769,2
584.714285714,29.3,67.832123928,0.28743,2
584.285714286,29.3,67.833271608,0.28743,2
583.857142857,29.3,67.815270634,0.286625,2
583.571428571,29.3,68.30712504,0.160335,2
583.285714286,29.3,68.192117332,0.138315,2
583.428571429,29.3,68.193224043,0.137125,2
583.571428571,29.3,68.26851156,0.010145,2
583.571428571,29.3,68.326535318,0.011105,2
583.714285714,29.3,68.212735967,0.055165,2
583.857142857,29.3,68.230887523,0.14741,2
583.857142857,29.3,68.251149179,0.14596,2
584,29.3,68.234278111,0.14716,2
584.142857143,29.3,68.215104985,0.14698,2
584.285714286,29.3,68.197136442,0.1476,2
584.571428571,29.3,68.140335663,0.14663,2
584.571428571,29.3,68.232723175,0.10219,2
584.714285714,29.3,68.233720273,0.01107,2
584.857142857,29.3,68.214606297,0.01147,2
584.857142857,29.3,68.233736104,0.009607,2
584.857142857,29.3,67.739256591,0.181967,2
584.857142857,29.3,67.778665713,0.195527,2
584.714285714,29.3,67.758386087,0.196767,2
584.857142857,29.3,67.797822853,0.216207,2
584.857142857,29.3,67.797822853,0.215867,2
585.142857143,29.3,67.796675173,0.216667,2
585.285714286,29.3,67.796675173,0.22339,2
584.285714286,29.3,68.292356497,0.050045,2
583.285714286,29.3,68.231705282,0.038125,2
582.142857143,29.3,68.269896963,0.037515,2
581.142857143,29.3,68.231648898,0.017815,2
581,29.3,68.230501218,0.018485,2
579.428571429,29.3,68.231648898,0.018245,2
578.142857143,29.3,68.249673825,0.01156,2
578,29.3,68.192260467,0.014705,2
577.857142857,29.3,68.193222816,0.013645,2
578,29.3,68.193222816,0.013265,2
577.714285714,29.3,68.231470881,0.014365,2
577.714285714,29.3,68.212338817,0.013535,2
577.857142857,29.3,68.190945829,0.012755,2
577.571428571,29.3,68.171754411,0.01354,2
577.285714286,29.3,68.150368246,0.01156,2
577,29.3,68.188616533,0.01179,2
576.714285714,29.3,68.16950031,0.01155,2
576.571428571,29.3,68.169425151,0.02585,2
575.285714286,29.3,68.207673438,0.028,2
575,29.3,68.247091353,0.027215,2
575,29.3,68.266207612,0.026785,2
575,29.3,67.869573612,0.040265,2
575,29.3,67.88983366,0.041185,2
575,29.3,67.831409007,0.060265,2
575.285714286,29.3,67.279527301,0.378865,2
575.428571429,29.3,67.261558758,0.401935,2
575.714285714,29.3,67.241425691,0.40228,2
575.857142857,29.3,67.223475923,0.40229,2
576,29.3,67.678591412,0.38895,2
576.142857143,29.3,67.658387748,0.41398,2
576.714285714,29.3,67.738256898,0.39567,2
577.142857143,29.3,68.290157379,0.06246,2
577.142857143,29.3,68.310454196,0.03905,2
577.857142857,29.3,68.311471151,0.04115,2
577.857142857,29.3,68.309193598,0.04323,2
578.142857143,29.3,68.308063725,0.04288,2
578.428571429,29.3,68.269759054,0.01549,2
578.428571429,29.3,68.291494825,0.0396,2
578.142857143,29.3,68.29147605,0.03927,2
578.571428571,29.3,68.270012742,0.03813,2
578,29.3,68.271103927,0.03669,2
578.285714286,29.3,68.290241139,0.03736,2
578.285714286,29.3,68.329604087,0.03741,2
578.285714286,29.3,68.348792646,0.03835,2
578.142857143,29.3,68.305668873,0.01345,2
578.428571429,29.3,68.304559987,0.01342,2
578.714285714,29.3,68.304635293,0.01329,2
579.142857143,29.3,68.304691781,0.01443,2
579.571428571,29.3,68.30578189,0.01277,2
580,29.3,68.267548815,0.01212,2
580.428571429,29.3,68.287753976,0.01299,2
581,29.3,68.287697481,0.01478,2
581.285714286,29.3,68.290026953,0.01606,2
581.285714286,29.3,68.327096815,0.01586,2
581.285714286,29.3,68.34500887,0.01472,2
581.285714286,29.3,68.30676051,0.01664,2
581.428571429,29.3,68.324749072,0.01822,2
581.571428571,29.3,68.323584864,0.01641,2
581.571428571,29.3,68.361817939,0.01508,2
581.428571429,29.3,68.360672512,0.01462,2
581.571428571,29.3,68.342643603,0.01496,2
581.714285714,29.3,68.342643603,0.01587,2
581.857142857,29.3,68.360683456,0.01395,2
581.857142857,29.3,68.342676083,0.01437,2
581.857142857,29.3,68.325008571,0.07806,2
582,29.3,68.305948103,0.0881,2
582.142857143,29.3,68.326151767,0.08713,2
582.142857143,29.3,68.307054319,0.08681,2
582.285714286,29.3,68.287938096,0.08585,2
582.428571429,29.3,68.269917091,0.0857,2
582.571428571,29.3,68.271083582,0.08435,2
582.857142857,29.3,68.288769869,0.14265,2
582.857142857,29.3,68.25044635,0.13279,2
582.571428571,29.3,68.211070079,0.13361,2
582.285714286,29.3,68.211070079,0.13435,2
602.285714286,29.5,68.342835642,0.01668,1
602.142857143,29.5,68.41932418,0.015008,1
601.857142857,29.5,68.418386849,0.016758,1
602,29.5,68.419417937,0.018688,1
602,29.5,68.438538325,0.019418,1
602,29.5,68.439571427,0.018808,1
602,29.5,68.42030029,0.020778,1
602,29.5,68.459599845,0.021348,1
602,29.5,68.402384169,0.02392,1
601.857142857,29.5,68.211037105,0.03865,1
603,29.5,68.191972391,0.03693,1
604.142857143,29.5,68.248267571,0.03689,1
605.142857143,29.5,68.208973769,0.0369,1
606.142857143,29.5,68.208973769,0.03524,1
607.142857143,29.5,68.190883851,0.03556,1
608.142857143,29.5,68.190883851,0.033391,1
609.285714286,29.5,68.248192241,0.063391,1
609.142857143,29.5,68.247159139,0.063181,1
608.571428571,29.5,68.170708443,0.063711,1
608.142857143,29.5,68.189940847,0.064031,1
607.714285714,29.5,68.169841728,0.065181,1
607.285714286,29.5,68.249342069,0.153321,1
607,29.5,68.249248135,0.15642,1
606.714285714,29.5,68.345926245,0.11071,1
606.428571429,29.5,68.344930598,0.10994,1
606.571428571,29.5,68.363977829,0.10739,1
606.571428571,29.5,68.364918839,0.10634,1
606.285714286,29.5,68.404139069,0.10488,1
606.142857143,29.5,68.342728646,0.0168,1
605.857142857,29.5,68.341732999,0.01492,1
605.571428571,29.5,68.397131176,0.01407,1
605.285714286,29.5,68.378929078,0.01727,1
605.142857143,29.5,68.399102077,0.01983,1
605.285714286,29.5,68.457905222,0.15771,1
605.714285714,29.5,68.438934431,0.17262,1
606,29.5,68.419811411,0.170399,1
606.285714286,29.5,68.382546358,0.170309,1
606.571428571,29.5,69.432208367,0.343269,1
607.142857143,29.5,69.433318826,0.341529,1
606.714285714,29.5,69.394042082,0.340739,1
606.285714286,29.5,69.355429871,0.204609,1
606.285714286,29.5,69.354302846,0.190979,1
606.285714286,29.5,69.315042582,0.19225,1
606.285714286,29.5,69.35324688,0.19335,1
605.714285714,29.5,68.284403509,0.02152,1
604.714285714,29.5,68.301419957,0.02096,1
604.571428571,29.5,68.31954683,0.01993,1
604.714285714,29.5,68.318401108,0.01928,1
604.285714286,29.5,68.301386469,0.02008,1
604,29.5,69.570496886,0.28981,1
603.571428571,29.5,69.55137436,0.29028,1
603.857142857,29.5,69.552424358,0.28995,1
605.142857143,29.5,69.534316268,0.29024,1
606.571428571,29.5,69.555466139,0.29262,1
607.285714286,29.5,69.536420927,0.29599,1
609.428571429,29.5,69.554412271,0.29548,1
610.142857143,29.5,68.324486935,0.02638,1
611,29.5,68.343665863,0.02731,1
612.428571429,29.5,68.288450828,0.07957,1
612.571428571,29.5,68.289467147,0.0822,1
612.428571429,29.5,68.269312929,0.08134,1
612.571428571,29.5,68.268277801,0.07614,1
611.428571429,29.5,68.267244694,0.07668,1
611.714285714,29.5,68.248140949,0.07844,1
612,29.5,68.228943204,0.07521,1
610.285714286,29.5,68.245912805,0.0215,1
609.142857143,29.5,68.244896486,0.01737,1
608.428571429,29.5,68.206692188,0.01585,1
607.571428571,29.5,68.073798606,0.07836,1
607,29.5,68.245108811,0.24086,1
606.285714286,29.5,68.264287739,0.23841,1
605.571428571,29.5,68.282583781,0.25212,1
606,29.5,68.301706195,0.25212,1
606.142857143,29.5,68.282624423,0.25345,1
606,29.5,68.299728952,0.25864,1
606.142857143,29.5,68.451744948,0.19701,1
606,29.5,68.301713702,0.03361,1
606.285714286,29.5,68.3016573,0.03407,1
606.571428571,29.5,68.303535708,0.019961,1
608,29.5,68.303479306,0.021421,1
608.571428571,29.5,68.32365272,0.020831,1
609.285714286,29.5,68.344752489,0.014511,1
609.714285714,29.5,68.344677306,0.013851,1
610.571428571,29.5,68.323454749,0.012441,1
611.142857143,29.5,68.323454749,0.011241,1
611.857142857,29.5,68.30335563,0.011124,1
611,29.5,68.285324746,0.010714,1
611.142857143,29.5,68.284289618,0.009974,1
611.142857143,29.5,68.264150666,0.011894,1
611.285714286,29.5,68.247154709,0.012784,1
611,29.5,68.247154709,0.013754,1
610.571428571,29.5,66.898692373,0.065084,1
610.285714286,29.5,66.897694772,0.06597,1
611,29.5,66.914786411,0.064404,1
611.714285714,29.5,66.953031845,0.063598,1
612.285714286,29.5,66.954104785,0.062838,1
612.857142857,29.5,66.990242653,0.062678,1
612.857142857,29.5,66.991219358,0.061908,1
612.714285714,29.5,68.339738096,0.011148,1
612.428571429,29.5,68.360834816,0.011428,1
611.714285714,29.5,68.380953483,0.013014,1
611,29.5,68.400076609,0.01524,1
610.428571429,29.5,68.438265751,0.01447,1
609.857142857,29.5,68.438322043,0.0136,1
609.714285714,29.5,68.41816641,0.01414,1
609.857142857,29.5,68.41816641,0.01329,1
609.857142857,29.5,68.41816641,0.01294,1
609.857142857,29.5,68.397991335,0.01336,1
609.857142857,29.5,68.359688787,0.01202,1
610.428571429,29.5,68.340622059,0.01163,1
611.714285714,29.5,68.321442637,0.01336,1
613.285714286,29.5,68.340621565,0.01291,1
615.571428571,29.5285714286,68.340621565,0.012304,1
617.857142857,29.5571428571,68.340621565,0.012284,1
620.285714286,29.5857142857,68.340621565,0.011494,1
622.571428571,29.6142857143,68.340677967,0.011554,1
624.142857143,29.6428571429,68.340621565,0.013584,1
624.857142857,29.6714285714,68.320557952,0.026184,1
626,29.7,68.33962468,0.025578,1
626.428571429,29.7,68.358691408,0.026104,1
626.714285714,29.7,68.358672629,0.026164,1
627,29.7,68.378791412,0.026024,1
627.571428571,29.7,68.37873501,0.025368,1
628.428571429,29.7,68.359593667,0.024548,1
629.428571429,29.7,68.380690387,0.010788,1
629.857142857,29.7,68.360571604,0.012574,1
632.285714286,29.7,68.341429693,0.012934,1
632,29.7,68.322309158,0.013294,1
628.714285714,29.7,68.265962277,0.035844,1
628.714285714,29.7,68.226682928,0.035844,1
630.285714286,29.7,69.485918126,0.213634,1
633.714285714,29.7,69.502995697,0.226594,1
637.857142857,29.7,69.503972569,0.224934,1
640,29.7,69.466824218,0.226334,1
644.714285714,29.7,69.464866812,0.225634,1
652.285714286,29.7,69.502071782,0.202884,1
656.285714286,29.7,69.542365459,0.20349,1
658.571428571,29.7,68.284184213,0.02518,1
659,29.7,68.227812613,0.01211,1
658.714285714,29.7,68.208690051,0.01315,1
658.285714286,29.7,68.24689029,0.01176,1
658.285714286,29.7,68.266953903,0.01303,1
658.285714286,29.7,68.267987012,0.011864,1
658.571428571,29.7,68.248885293,0.012054,1
658.857142857,29.7,68.287126902,0.011754,1
659.142857143,29.7,68.326402152,0.010408,1
659.428571429,29.7,68.364722917,0.009898,1
659.714285714,29.7,68.326466059,0.011198,1
659.714285714,29.7,68.346601534,0.010788,1
659.714285714,29.7,68.345643608,0.011614,1
659.714285714,29.7,68.383866474,0.012154,1
659.714285714,29.7,68.363712256,0.013734,1
659.714285714,29.7,68.421109683,0.01611,1
659.857142857,29.7,68.383824054,0.0164,1
659.857142857,29.7,68.440227227,0.01645,1
660,29.7,68.439196138,0.01635,1
660.142857143,29.7,68.439139736,0.01673,1
660.285714286,29.7,68.438108647,0.01771,1
656.142857143,29.7,68.457231777,0.01701,1
651.857142857,29.7,68.417943152,0.01632,1
650.857142857,29.7,68.415910407,0.01734,1
640.285714286,29.7,68.397745313,0.01596,1
629.857142857,29.7,68.398795145,0.01695,1
619.571428571,29.7,67.831687229,0.20816,1
609.428571429,29.7,67.831705973,0.20679,1
603.714285714,29.7,67.813597171,0.21932,1
598,29.7,67.775351515,0.21832,1
589,29.7,67.777459583,0.21656,1
589.142857143,29.7,67.777478362,0.2173,1
590.428571429,29.7,67.757324144,0.21524,1
592.571428571,29.7,68.32443206,0.02451,1
595,29.7,68.288294192,0.02712,1
597.285714286,29.7,68.267159731,0.0131,1
599.857142857,29.7,68.305461679,0.01439,1
602.285714286,29.7,68.304426551,0.01509,1
605.285714286,29.7,68.303449846,0.01439,1
607,29.7,68.302454193,0.0148,1
607.714285714,29.7,68.322608411,0.01454,1
607.857142857,29.7,68.340712653,0.01262,1
608,29.7,68.34171026,0.0131,1
608.142857143,29.7,68.322530838,0.01199,1
608.285714286,29.7,68.342686354,0.01364,1
608.285714286,29.7,68.342611171,0.01317,1
608.285714286,29.7,68.343606824,0.01378,1
608.285714286,29.7,68.303332473,0.01285,1
608.285714286,29.7,68.302242969,0.01163,1
608.142857143,29.7,68.321421897,0.01304,1
607.857142857,29.7,68.322455004,0.012468,1
608,29.7,68.322548927,0.011338,1
608.714285714,29.7,68.322718044,0.012488,1
609.428571429,29.7,68.30374615,0.012788,1
610.571428571,29.7,68.45774081,0.053908,1
611.428571429,29.7,68.419479888,0.054498,1
612.428571429,29.7,68.401392602,0.052608,1
613.428571429,29.7,68.400415897,0.05591,1
614,29.7,68.397334299,0.05571,1
613,29.7,68.359960212,0.05473,1
613.714285714,29.7,68.38002161,0.05376,1
614.428571429,29.7,68.228116199,0.012026,1
615.857142857,29.7,68.247311109,0.012946,1
617.428571429,29.7,68.247311109,0.013596,1
618.571428571,29.7,68.247311109,0.011736,1
619.714285714,29.7,68.230086754,0.011776,1
622,29.7,68.268493932,0.011996,1
622.571428571,29.7,68.248338416,0.012796,1
622.714285714,29.7,68.268623264,0.01436,1
622.428571429,29.7,68.2697525,0.01433,1
622,29.7,68.288966811,0.01398,1
622.571428571,29.7,68.309064627,0.012126,1
623.285714286,29.7,68.348397657,0.012676,1
623.857142857,29.7,68.366487403,0.012716,1
625,29.7,68.387807379,0.013476,1
625.857142857,29.7,68.518464287,0.021266,1
626.571428571,29.7,68.480114272,0.032696,1
627.285714286,29.7,68.480020349,0.033046,1
627.428571429,29.7,66.996838315,0.04758,1
624.285714286,29.7,66.958596927,0.04705,1
623.285714286,29.7,66.939380156,0.04662,1
621.428571429,29.7,66.91806018,0.04465,1
619.857142857,29.7,66.786238812,0.03708,1
618.428571429,29.7,66.842582005,0.02569,1
616.428571429,29.7,66.861646719,0.024726,1
614.285714286,29.7,68.306587144,0.010506,1
615.428571429,29.7,68.34379745,0.011086,1
614.571428571,29.7,68.324769154,0.022666,1
614,29.7,68.324769154,0.023306,1
613.571428571,29.7,68.342952823,0.022076,1
613.142857143,29.7,68.457316756,0.115166,1
613.571428571,29.7,68.476494156,0.11748,1
614.285714286,29.7,68.494637949,0.11836,1
614.857142857,29.7,68.456486633,0.11779,1
615.428571429,29.7,68.494637949,0.1069,1
616.142857143,29.7,68.532883383,0.10653,1
616.571428571,29.7,68.53273334,0.1068,1
617.714285714,29.7,68.419402509,0.01318,1
618.571428571,29.7,68.381160395,0.010866,1
619.285714286,29.7,68.3821371,0.011216,1
620,29.7,68.420288416,0.011346,1
620.142857143,29.7,68.381045381,0.012086,1
620.142857143,29.7,68.381045381,0.013406,1
620.285714286,29.7,68.285416812,0.053916,1
619.714285714,29.7,68.246047531,0.112336,1
618.857142857,29.7,68.245014429,0.11365,1
618.142857143,29.7,68.224858796,0.11342,1
616,29.7,68.224858796,0.11257,1
615,29.7,68.244978811,0.11237,1
619,29.7,68.207768505,0.11245,1
623.428571429,29.7,68.304484448,0.07401,1
627.571428571,29.7,68.361943647,0.04741,1
627.285714286,29.7,68.323777251,0.0483,1
627,29.7,68.342956179,0.0476,1
628.142857143,29.7,68.324866261,0.04934,1
628.714285714,29.7,68.305687333,0.04817,1
624.285714286,29.7,68.324751324,0.04626,1
619.428571429,29.7,68.312334863,0.2259,1
614.857142857,29.7,68.330391329,0.19526,1
615,29.7,68.34838119,0.1943,1
615,29.7,68.385579386,0.19502,1
614.857142857,29.7,68.366628848,0.78383,1
614.714285714,29.7,68.423455141,0.79695,1
615.857142857,29.7,68.620285865,0.90017,1
617,29.7,68.5742309,0.718045,1
618.142857143,29.7,68.55510569,0.716975,1
617.857142857,29.7,68.57423017,0.716325,1
619.714285714,29.7,68.556079958,0.718165,1
622,29.7,68.59205167,0.128505,1
624.142857143,29.7,68.55335225,0.116045,1
625,29.7,68.336347076,0.013785,1
625.571428571,29.7,68.393712384,0.01475,1
626,29.7,68.355462754,0.01608,1
628,29.7,68.355462754,0.015895,1
627.714285714,29.7,68.317235842,0.013111,1
627.428571429,29.7,68.299106383,0.013061,1
628.285714286,29.7,68.281036024,0.013381,1
629.714285714,29.7,68.282089976,0.014111,1
631.285714286,29.7,68.242921977,0.019271,1
636,29.7,68.282184059,0.015889,1
640.857142857,29.7,68.264057186,0.018284,1
645.857142857,29.7,68.264038369,0.020318,1
650.285714286,29.7,68.206674415,0.045628,1
653.571428571,29.7,68.226754755,0.045418,1
656.285714286,29.7,68.24382771,0.045258,1
659.142857143,29.7,68.262876887,0.040648,1
659,29.7,68.34323511,0.39331,1
658.571428571,29.7,68.325133885,0.39328,1
658.142857143,29.7,68.34433163,0.39195,1
658,29.7,68.363510067,0.365206,1
658,29.7,68.342375606,0.364516,1
658,29.7,68.362569464,0.363826,1
658,29.7,68.344517888,0.362402,1
658,29.7,68.284311976,0.010492,1
658,29.7,68.321592129,0.009102,1
658,29.7,68.11129911,0.103442,1
657.857142857,29.7,68.129383275,0.103906,1
657.857142857,29.7,68.148564163,0.103362,1
658.571428571,29.7,68.128389088,0.104662,1
659.714285714,29.7,68.146459447,0.106466,1
660.857142857,29.7,68.12531343,0.108786,1
662,29.7,68.123302443,0.108386,1
663.142857143,29.7,68.35266219,0.016096,1
662.428571429,29.7,68.353716311,0.015392,1
662.285714286,29.7,68.334591943,0.016846,1
661.428571429,29.7,68.334648351,0.016966,1
660.142857143,29.7,68.296383511,0.015546,1
653.142857143,29.7,68.258190474,0.015676,1
648.142857143,29.7,68.240024926,0.015576,1
644.571428571,29.7,68.219962551,0.014436,1
643,29.7,68.239084965,0.0176,1
640.428571429,29.7,68.219944716,0.01731,1
638,29.7,68.182679663,0.01662,1
635.571428571,29.7,68.201801204,0.01997,1
641.857142857,29.7,68.202742291,0.017046,1
646.142857143,29.7,68.201838001,0.028896,1
649,29.7,68.242202421,0.028706,1
651.857142857,29.7,68.260331741,0.028646,1
651.714285714,29.7,68.299535603,0.027697,1
651.285714286,29.7,68.376042449,0.027777,1
650.857142857,29.7,68.396181401,0.024997,1
647.428571429,29.7,68.396181401,0.027201,1
644,29.7,68.455508372,0.017151,1
640.571428571,29.7,68.434212621,0.016991,1
637.142857143,29.7,68.415087654,0.016231,1
636.857142857,29.7,68.451387063,0.01761,1
636.714285714,29.7,68.471552337,0.01772,1
636.571428571,29.7,68.490675467,0.01807,1
636.428571429,29.7,68.48967786,0.01724,1
636.285714286,29.7,68.471585816,0.016,1
636.142857143,29.7,68.41519547,0.01657,1
636,29.7,68.434264139,0.01582,1
636,29.7,68.415137097,0.01572,1
636,29.7,68.357702382,0.01496,1
636.142857143,29.7,68.318459119,0.01377,1
636.142857143,29.7,68.357758674,0.01356,1
636.285714286,29.7,68.337604572,0.01273,1
636.428571429,29.7,68.452522788,0.01383,1
636.571428571,29.7,68.433548063,0.012561,1
636.714285714,29.7,68.416432098,0.012721,1
636.857142857,29.7,68.415549327,0.014011,1
637.857142857,29.7,68.45479259,0.014151,1
639,29.7,68.43566957,0.014361,1
640.571428571,29.7,68.45379889,0.014501,1
639.714285714,29.7,68.375243425,0.012211,1
640.857142857,29.7,68.357022714,0.013,1
643.428571429,29.7,68.338935428,0.01223,1
646.857142857,29.7,68.320754208,0.01029,1
649.142857143,29.7,68.187017701,0.009649,1
